timestamp,npu_id,aicore_pct,power_w,temp_c,memory_used_mb,memory_total_mb,hbm_used_mb,hbm_total_mb
2026-07-22T01:49:15.078766948+00:00,2,0,97.7,36,0,0,59410,65536
2026-07-22T01:49:15.078766948+00:00,3,0,101.9,36,0,0,59409,65536
2026-07-22T01:49:15.078766948+00:00,5,0,98.0,41,0,0,59410,65536
2026-07-22T01:49:15.078766948+00:00,7,0,97.5,40,0,0,59411,65536
2026-07-22T01:49:16.897189832+00:00,2,0,89.2,36,0,0,59410,65536
2026-07-22T01:49:16.897189832+00:00,3,0,93.6,36,0,0,59409,65536
2026-07-22T01:49:16.897189832+00:00,5,0,90.7,41,0,0,59410,65536
2026-07-22T01:49:16.897189832+00:00,7,0,87.6,40,0,0,59409,65536
2026-07-22T01:49:18.710774738+00:00,2,0,89.2,36,0,0,59409,65536
2026-07-22T01:49:18.710774738+00:00,3,0,93.7,36,0,0,59409,65536
2026-07-22T01:49:18.710774738+00:00,5,0,90.6,41,0,0,59409,65536
2026-07-22T01:49:18.710774738+00:00,7,0,87.6,40,0,0,59409,65536
2026-07-22T01:49:20.515235558+00:00,2,0,89.3,36,0,0,59409,65536
2026-07-22T01:49:20.515235558+00:00,3,0,93.6,36,0,0,59409,65536
2026-07-22T01:49:20.515235558+00:00,5,0,90.7,40,0,0,59409,65536
2026-07-22T01:49:20.515235558+00:00,7,0,87.7,40,0,0,59410,65536
2026-07-22T01:49:22.427568899+00:00,2,0,89.2,36,0,0,59410,65536
2026-07-22T01:49:22.427568899+00:00,3,0,93.5,36,0,0,59409,65536
2026-07-22T01:49:22.427568899+00:00,5,0,90.6,41,0,0,59409,65536
2026-07-22T01:49:22.427568899+00:00,7,0,87.7,40,0,0,59409,65536
2026-07-22T01:49:24.229464249+00:00,2,0,89.1,36,0,0,59410,65536
2026-07-22T01:49:24.229464249+00:00,3,0,93.7,36,0,0,59409,65536
2026-07-22T01:49:24.229464249+00:00,5,0,90.7,40,0,0,59409,65536
2026-07-22T01:49:24.229464249+00:00,7,0,87.5,40,0,0,59409,65536
2026-07-22T01:49:26.048808367+00:00,2,0,89.2,36,0,0,59410,65536
2026-07-22T01:49:26.048808367+00:00,3,0,93.5,36,0,0,59409,65536
2026-07-22T01:49:26.048808367+00:00,5,0,90.6,41,0,0,59410,65536
2026-07-22T01:49:26.048808367+00:00,7,0,87.6,40,0,0,59409,65536
2026-07-22T01:49:27.890535332+00:00,2,0,89.1,36,0,0,59410,65536
2026-07-22T01:49:27.890535332+00:00,3,0,93.7,36,0,0,59409,65536
2026-07-22T01:49:27.890535332+00:00,5,0,90.7,41,0,0,59410,65536
2026-07-22T01:49:27.890535332+00:00,7,0,87.5,40,0,0,59409,65536
2026-07-22T01:49:29.719574474+00:00,2,0,89.3,36,0,0,59410,65536
2026-07-22T01:49:29.719574474+00:00,3,0,93.6,36,0,0,59409,65536
2026-07-22T01:49:29.719574474+00:00,5,0,90.6,41,0,0,59409,65536
2026-07-22T01:49:29.719574474+00:00,7,0,87.6,40,0,0,59409,65536
2026-07-22T01:49:31.537725403+00:00,2,0,89.0,36,0,0,59409,65536
2026-07-22T01:49:31.537725403+00:00,3,0,93.6,36,0,0,59409,65536
2026-07-22T01:49:31.537725403+00:00,5,0,90.7,40,0,0,59409,65536
2026-07-22T01:49:31.537725403+00:00,7,0,87.5,40,0,0,59409,65536
2026-07-22T01:49:33.357274624+00:00,2,0,89.1,36,0,0,59410,65536
2026-07-22T01:49:33.357274624+00:00,3,0,93.5,36,0,0,59409,65536
2026-07-22T01:49:33.357274624+00:00,5,0,90.6,40,0,0,59409,65536
2026-07-22T01:49:33.357274624+00:00,7,0,87.5,40,0,0,59409,65536
2026-07-22T01:49:35.184961566+00:00,2,0,89.1,36,0,0,59410,65536
2026-07-22T01:49:35.184961566+00:00,3,0,93.6,36,0,0,59409,65536
2026-07-22T01:49:35.184961566+00:00,5,0,90.7,41,0,0,59410,65536
2026-07-22T01:49:35.184961566+00:00,7,0,87.6,40,0,0,59409,65536
2026-07-22T01:49:36.995066546+00:00,2,0,89.2,36,0,0,59410,65536
2026-07-22T01:49:36.995066546+00:00,3,0,93.6,36,0,0,59409,65536
2026-07-22T01:49:36.995066546+00:00,5,0,90.7,41,0,0,59409,65536
2026-07-22T01:49:36.995066546+00:00,7,0,87.5,40,0,0,59409,65536
2026-07-22T01:49:38.807108618+00:00,2,0,89.1,36,0,0,59410,65536
2026-07-22T01:49:38.807108618+00:00,3,0,93.7,36,0,0,59409,65536
2026-07-22T01:49:38.807108618+00:00,5,0,90.6,41,0,0,59409,65536
2026-07-22T01:49:38.807108618+00:00,7,0,87.5,40,0,0,59409,65536
2026-07-22T01:49:40.619981212+00:00,2,0,89.2,36,0,0,59409,65536
2026-07-22T01:49:40.619981212+00:00,3,0,93.6,36,0,0,59409,65536
2026-07-22T01:49:40.619981212+00:00,5,0,90.6,40,0,0,59409,65536
2026-07-22T01:49:40.619981212+00:00,7,0,87.7,40,0,0,59410,65536
2026-07-22T01:49:42.440221074+00:00,2,0,89.1,36,0,0,59410,65536
2026-07-22T01:49:42.440221074+00:00,3,0,93.6,36,0,0,59409,65536
2026-07-22T01:49:42.440221074+00:00,5,0,90.6,40,0,0,59409,65536
2026-07-22T01:49:42.440221074+00:00,7,0,87.6,40,0,0,59410,65536
2026-07-22T01:49:44.257283636+00:00,2,0,89.1,36,0,0,59410,65536
2026-07-22T01:49:44.257283636+00:00,3,0,93.7,36,0,0,59409,65536
2026-07-22T01:49:44.257283636+00:00,5,0,90.7,40,0,0,59409,65536
2026-07-22T01:49:44.257283636+00:00,7,0,87.6,40,0,0,59409,65536
2026-07-22T01:49:46.075119300+00:00,2,0,89.1,36,0,0,59410,65536
2026-07-22T01:49:46.075119300+00:00,3,0,93.6,36,0,0,59409,65536
2026-07-22T01:49:46.075119300+00:00,5,0,90.6,40,0,0,59409,65536
2026-07-22T01:49:46.075119300+00:00,7,0,87.5,40,0,0,59409,65536
2026-07-22T01:49:47.894839284+00:00,2,0,89.1,36,0,0,59410,65536
2026-07-22T01:49:47.894839284+00:00,3,0,93.8,36,0,0,59409,65536
2026-07-22T01:49:47.894839284+00:00,5,0,90.6,41,0,0,59409,65536
2026-07-22T01:49:47.894839284+00:00,7,0,87.5,40,0,0,59409,65536
2026-07-22T01:49:49.707722489+00:00,2,0,89.1,36,0,0,59410,65536
2026-07-22T01:49:49.707722489+00:00,3,0,93.6,36,0,0,59410,65536
2026-07-22T01:49:49.707722489+00:00,5,0,90.6,41,0,0,59409,65536
2026-07-22T01:49:49.707722489+00:00,7,0,87.4,40,0,0,59409,65536
2026-07-22T01:49:51.523326967+00:00,2,0,89.1,36,0,0,59409,65536
