timestamp,npu_id,aicore_pct,power_w,temp_c,memory_used_mb,memory_total_mb,hbm_used_mb,hbm_total_mb
2026-07-22T02:05:14.430064199+00:00,2,0,97.6,36,0,0,59413,65536
2026-07-22T02:05:14.430064199+00:00,3,0,102.0,36,0,0,59412,65536
2026-07-22T02:05:14.430064199+00:00,5,0,97.9,41,0,0,59410,65536
2026-07-22T02:05:14.430064199+00:00,7,0,97.8,40,0,0,59410,65536
2026-07-22T02:05:16.471651203+00:00,2,0,89.4,36,0,0,59411,65536
2026-07-22T02:05:16.471651203+00:00,3,0,93.7,36,0,0,59410,65536
2026-07-22T02:05:16.471651203+00:00,5,0,90.7,41,0,0,59410,65536
2026-07-22T02:05:16.471651203+00:00,7,0,87.8,40,0,0,59410,65536
2026-07-22T02:05:18.510490933+00:00,2,0,89.2,36,0,0,59410,65536
2026-07-22T02:05:18.510490933+00:00,3,0,93.6,36,0,0,59410,65536
2026-07-22T02:05:18.510490933+00:00,5,0,90.8,40,0,0,59410,65536
2026-07-22T02:05:18.510490933+00:00,7,0,87.7,40,0,0,59410,65536
2026-07-22T02:05:20.328322431+00:00,2,0,89.2,36,0,0,59410,65536
2026-07-22T02:05:20.328322431+00:00,3,0,93.7,36,0,0,59410,65536
2026-07-22T02:05:20.328322431+00:00,5,0,90.7,41,0,0,59410,65536
2026-07-22T02:05:20.328322431+00:00,7,0,87.7,40,0,0,59410,65536
2026-07-22T02:05:22.141045788+00:00,2,0,89.2,36,0,0,59411,65536
2026-07-22T02:05:22.141045788+00:00,3,0,93.7,36,0,0,59410,65536
2026-07-22T02:05:22.141045788+00:00,5,0,90.8,41,0,0,59410,65536
2026-07-22T02:05:22.141045788+00:00,7,0,87.6,40,0,0,59410,65536
2026-07-22T02:05:23.960038774+00:00,2,0,89.3,36,0,0,59411,65536
2026-07-22T02:05:23.960038774+00:00,3,0,93.8,36,0,0,59410,65536
2026-07-22T02:05:23.960038774+00:00,5,0,90.8,41,0,0,59410,65536
2026-07-22T02:05:23.960038774+00:00,7,0,87.6,40,0,0,59410,65536
2026-07-22T02:05:25.772580688+00:00,2,0,89.2,36,0,0,59411,65536
2026-07-22T02:05:25.772580688+00:00,3,0,93.7,36,0,0,59410,65536
2026-07-22T02:05:25.772580688+00:00,5,0,90.8,41,0,0,59410,65536
2026-07-22T02:05:25.772580688+00:00,7,0,87.6,40,0,0,59410,65536
2026-07-22T02:05:27.584753916+00:00,2,0,89.3,37,0,0,59410,65536
2026-07-22T02:05:27.584753916+00:00,3,0,93.7,36,0,0,59410,65536
2026-07-22T02:05:27.584753916+00:00,5,0,90.7,40,0,0,59410,65536
2026-07-22T02:05:27.584753916+00:00,7,0,87.6,40,0,0,59410,65536
2026-07-22T02:05:29.393250515+00:00,2,0,89.2,36,0,0,59410,65536
2026-07-22T02:05:29.393250515+00:00,3,0,93.7,36,0,0,59410,65536
2026-07-22T02:05:29.393250515+00:00,5,0,90.7,41,0,0,59409,65536
2026-07-22T02:05:29.393250515+00:00,7,0,87.7,40,0,0,59409,65536
2026-07-22T02:05:31.199765073+00:00,2,0,89.3,36,0,0,59410,65536
2026-07-22T02:05:31.199765073+00:00,3,0,93.7,36,0,0,59409,65536
2026-07-22T02:05:31.199765073+00:00,5,0,90.7,40,0,0,59410,65536
2026-07-22T02:05:31.199765073+00:00,7,0,87.8,40,0,0,59410,65536
2026-07-22T02:05:33.004201068+00:00,2,0,89.3,36,0,0,59410,65536
2026-07-22T02:05:33.004201068+00:00,3,0,93.6,36,0,0,59410,65536
2026-07-22T02:05:33.004201068+00:00,5,0,90.7,41,0,0,59410,65536
2026-07-22T02:05:33.004201068+00:00,7,0,87.6,40,0,0,59410,65536
2026-07-22T02:05:34.811937345+00:00,2,0,89.3,36,0,0,59410,65536
2026-07-22T02:05:34.811937345+00:00,3,0,93.6,36,0,0,59409,65536
2026-07-22T02:05:34.811937345+00:00,5,0,90.7,41,0,0,59410,65536
2026-07-22T02:05:34.811937345+00:00,7,0,87.6,40,0,0,59410,65536
2026-07-22T02:05:36.616156286+00:00,2,0,89.2,37,0,0,59410,65536
2026-07-22T02:05:36.616156286+00:00,3,0,93.7,36,0,0,59409,65536
2026-07-22T02:05:36.616156286+00:00,5,0,90.7,41,0,0,59410,65536
2026-07-22T02:05:36.616156286+00:00,7,0,87.6,40,0,0,59410,65536
2026-07-22T02:05:38.428315304+00:00,2,0,89.2,36,0,0,59410,65536
2026-07-22T02:05:38.428315304+00:00,3,0,93.7,36,0,0,59409,65536
2026-07-22T02:05:38.428315304+00:00,5,0,90.8,41,0,0,59410,65536
2026-07-22T02:05:38.428315304+00:00,7,0,87.5,40,0,0,59410,65536
2026-07-22T02:05:40.245606563+00:00,2,0,89.3,36,0,0,59410,65536
2026-07-22T02:05:40.245606563+00:00,3,0,93.7,36,0,0,59409,65536
2026-07-22T02:05:40.245606563+00:00,5,0,90.7,41,0,0,59410,65536
2026-07-22T02:05:40.245606563+00:00,7,0,87.6,40,0,0,59410,65536
2026-07-22T02:05:42.059915175+00:00,2,0,89.2,36,0,0,59411,65536
2026-07-22T02:05:42.059915175+00:00,3,0,93.8,36,0,0,59410,65536
2026-07-22T02:05:42.059915175+00:00,5,0,90.6,41,0,0,59410,65536
2026-07-22T02:05:42.059915175+00:00,7,0,87.7,40,0,0,59410,65536
2026-07-22T02:05:43.873713729+00:00,2,0,89.3,36,0,0,59411,65536
2026-07-22T02:05:43.873713729+00:00,3,0,93.6,36,0,0,59410,65536
2026-07-22T02:05:43.873713729+00:00,5,0,90.8,41,0,0,59410,65536
