timestamp,npu_id,aicore_pct,power_w,temp_c,memory_used_mb,memory_total_mb,hbm_used_mb,hbm_total_mb
2026-07-22T02:21:07.407902174+00:00,2,0,89.1,36,0,0,58882,65536
2026-07-22T02:21:07.407902174+00:00,3,0,93.5,36,0,0,58882,65536
2026-07-22T02:21:07.407902174+00:00,5,0,98.0,40,0,0,58980,65536
2026-07-22T02:21:07.407902174+00:00,7,0,97.4,40,0,0,58978,65536
2026-07-22T02:21:09.433638375+00:00,2,0,89.0,36,0,0,58882,65536
2026-07-22T02:21:09.433638375+00:00,3,0,93.5,36,0,0,58882,65536
2026-07-22T02:21:09.433638375+00:00,5,0,90.7,40,0,0,58981,65536
2026-07-22T02:21:09.433638375+00:00,7,0,87.5,40,0,0,58978,65536
2026-07-22T02:21:11.463594164+00:00,2,0,89.2,36,0,0,58882,65536
2026-07-22T02:21:11.463594164+00:00,3,0,93.5,36,0,0,58881,65536
2026-07-22T02:21:11.463594164+00:00,5,0,90.4,40,0,0,58980,65536
2026-07-22T02:21:11.463594164+00:00,7,0,87.4,40,0,0,58979,65536
2026-07-22T02:21:13.320440853+00:00,2,0,89.1,36,0,0,58883,65536
2026-07-22T02:21:13.320440853+00:00,3,0,93.5,36,0,0,58881,65536
2026-07-22T02:21:13.320440853+00:00,5,0,90.5,40,0,0,58980,65536
2026-07-22T02:21:13.320440853+00:00,7,0,87.5,40,0,0,58979,65536
2026-07-22T02:21:15.197505655+00:00,2,0,89.0,36,0,0,58882,65536
2026-07-22T02:21:15.197505655+00:00,3,0,93.4,35,0,0,58881,65536
2026-07-22T02:21:15.197505655+00:00,5,0,90.7,40,0,0,58980,65536
2026-07-22T02:21:15.197505655+00:00,7,0,87.5,39,0,0,58979,65536
2026-07-22T02:21:17.014486390+00:00,2,0,89.1,36,0,0,58882,65536
2026-07-22T02:21:17.014486390+00:00,3,0,93.4,36,0,0,58881,65536
2026-07-22T02:21:17.014486390+00:00,5,0,90.5,40,0,0,58980,65536
2026-07-22T02:21:17.014486390+00:00,7,0,87.3,40,0,0,58979,65536
2026-07-22T02:21:18.830221009+00:00,2,0,89.0,36,0,0,58882,65536
2026-07-22T02:21:18.830221009+00:00,3,0,93.5,36,0,0,58881,65536
2026-07-22T02:21:18.830221009+00:00,5,0,90.6,40,0,0,58980,65536
2026-07-22T02:21:18.830221009+00:00,7,0,87.4,39,0,0,58979,65536
2026-07-22T02:21:20.643237744+00:00,2,0,89.1,36,0,0,58882,65536
2026-07-22T02:21:20.643237744+00:00,3,0,93.5,36,0,0,58881,65536
2026-07-22T02:21:20.643237744+00:00,5,0,90.5,41,0,0,58980,65536
2026-07-22T02:21:20.643237744+00:00,7,0,87.5,39,0,0,58979,65536
2026-07-22T02:21:22.454941038+00:00,2,0,89.0,36,0,0,58882,65536
2026-07-22T02:21:22.454941038+00:00,3,0,93.4,35,0,0,58882,65536
2026-07-22T02:21:22.454941038+00:00,5,0,90.6,40,0,0,58980,65536
2026-07-22T02:21:22.454941038+00:00,7,0,87.4,40,0,0,58979,65536
2026-07-22T02:21:24.268573483+00:00,2,0,89.0,36,0,0,58882,65536
2026-07-22T02:21:24.268573483+00:00,3,0,93.5,35,0,0,58881,65536
2026-07-22T02:21:24.268573483+00:00,5,0,90.5,41,0,0,58980,65536
