timestamp,npu_id,aicore_pct,power_w,temp_c,memory_used_mb,memory_total_mb,hbm_used_mb,hbm_total_mb
2026-07-22T04:40:39.953519521+00:00,2,0,89.2,36,0,0,58865,65536
2026-07-22T04:40:39.953519521+00:00,3,0,93.7,36,0,0,58865,65536
2026-07-22T04:40:39.953519521+00:00,5,0,97.8,41,0,0,58964,65536
2026-07-22T04:40:39.953519521+00:00,7,0,97.6,40,0,0,58964,65536
2026-07-22T04:40:41.795933663+00:00,2,0,89.1,36,0,0,58865,65536
2026-07-22T04:40:41.795933663+00:00,3,0,93.6,36,0,0,58865,65536
2026-07-22T04:40:41.795933663+00:00,5,0,90.6,40,0,0,58964,65536
2026-07-22T04:40:41.795933663+00:00,7,0,87.5,40,0,0,58965,65536
2026-07-22T04:40:43.619529268+00:00,2,0,89.2,36,0,0,58865,65536
2026-07-22T04:40:43.619529268+00:00,3,0,93.7,36,0,0,58865,65536
2026-07-22T04:40:43.619529268+00:00,5,0,90.7,41,0,0,58964,65536
2026-07-22T04:40:43.619529268+00:00,7,0,87.5,40,0,0,58964,65536
2026-07-22T04:40:45.443400367+00:00,2,0,89.2,36,0,0,58865,65536
2026-07-22T04:40:45.443400367+00:00,3,0,93.6,36,0,0,58864,65536
2026-07-22T04:40:45.443400367+00:00,5,0,90.7,40,0,0,58965,65536
2026-07-22T04:40:45.443400367+00:00,7,0,87.5,40,0,0,58964,65536
2026-07-22T04:40:47.269415420+00:00,2,0,89.2,36,0,0,58865,65536
2026-07-22T04:40:47.269415420+00:00,3,0,93.6,36,0,0,58864,65536
2026-07-22T04:40:47.269415420+00:00,5,0,90.6,40,0,0,58965,65536
2026-07-22T04:40:47.269415420+00:00,7,0,87.6,40,0,0,58964,65536
2026-07-22T04:40:49.086071594+00:00,2,0,89.2,36,0,0,58865,65536
2026-07-22T04:40:49.086071594+00:00,3,0,93.7,36,0,0,58864,65536
2026-07-22T04:40:49.086071594+00:00,5,0,90.6,41,0,0,58965,65536
2026-07-22T04:40:49.086071594+00:00,7,0,87.6,40,0,0,58964,65536
2026-07-22T04:40:50.903810886+00:00,2,0,89.1,36,0,0,58865,65536
2026-07-22T04:40:50.903810886+00:00,3,0,93.5,36,0,0,58864,65536
2026-07-22T04:40:50.903810886+00:00,5,0,90.6,40,0,0,58965,65536
2026-07-22T04:40:50.903810886+00:00,7,0,87.6,39,0,0,58965,65536
2026-07-22T04:40:52.718617622+00:00,2,0,89.2,36,0,0,58865,65536
2026-07-22T04:40:52.718617622+00:00,3,0,93.6,36,0,0,58864,65536
2026-07-22T04:40:52.718617622+00:00,5,0,90.6,40,0,0,58965,65536
2026-07-22T04:40:52.718617622+00:00,7,0,87.6,40,0,0,58965,65536
2026-07-22T04:40:54.537910739+00:00,2,0,89.3,36,0,0,58865,65536
2026-07-22T04:40:54.537910739+00:00,3,0,93.6,36,0,0,58864,65536
2026-07-22T04:40:54.537910739+00:00,5,0,90.6,40,0,0,58965,65536
2026-07-22T04:40:54.537910739+00:00,7,0,87.4,40,0,0,58964,65536
2026-07-22T04:40:56.356806169+00:00,2,0,89.2,36,0,0,58865,65536
2026-07-22T04:40:56.356806169+00:00,3,0,93.6,36,0,0,58864,65536
2026-07-22T04:40:56.356806169+00:00,5,0,90.7,41,0,0,58965,65536
2026-07-22T04:40:56.356806169+00:00,7,0,87.5,39,0,0,58964,65536
2026-07-22T04:40:58.175074339+00:00,2,0,89.2,36,0,0,58865,65536
2026-07-22T04:40:58.175074339+00:00,3,0,93.6,36,0,0,58864,65536
2026-07-22T04:40:58.175074339+00:00,5,0,90.6,41,0,0,58965,65536
2026-07-22T04:40:58.175074339+00:00,7,0,87.6,40,0,0,58964,65536
2026-07-22T04:40:59.993823517+00:00,2,0,89.2,36,0,0,58865,65536
2026-07-22T04:40:59.993823517+00:00,3,0,93.7,36,0,0,58864,65536
2026-07-22T04:40:59.993823517+00:00,5,0,90.6,40,0,0,58965,65536
2026-07-22T04:40:59.993823517+00:00,7,0,87.5,40,0,0,58964,65536
2026-07-22T04:41:01.813754834+00:00,2,0,89.3,36,0,0,58865,65536
2026-07-22T04:41:01.813754834+00:00,3,0,93.8,36,0,0,58865,65536
2026-07-22T04:41:01.813754834+00:00,5,0,90.6,41,0,0,58965,65536
2026-07-22T04:41:01.813754834+00:00,7,0,87.5,40,0,0,58964,65536
2026-07-22T04:41:03.625801646+00:00,2,0,89.0,36,0,0,58865,65536
2026-07-22T04:41:03.625801646+00:00,3,0,93.6,36,0,0,58865,65536
2026-07-22T04:41:03.625801646+00:00,5,0,90.6,40,0,0,58965,65536
2026-07-22T04:41:03.625801646+00:00,7,0,87.4,40,0,0,58964,65536
2026-07-22T04:41:05.440512800+00:00,2,0,89.2,36,0,0,58865,65536
2026-07-22T04:41:05.440512800+00:00,3,0,93.5,35,0,0,58864,65536
2026-07-22T04:41:05.440512800+00:00,5,0,90.6,41,0,0,58965,65536
2026-07-22T04:41:05.440512800+00:00,7,0,87.6,40,0,0,58964,65536
2026-07-22T04:41:07.269296497+00:00,2,0,89.3,36,0,0,58865,65536
2026-07-22T04:41:07.269296497+00:00,3,0,93.6,36,0,0,58864,65536
2026-07-22T04:41:07.269296497+00:00,5,0,90.5,41,0,0,58965,65536
2026-07-22T04:41:07.269296497+00:00,7,0,87.5,40,0,0,58964,65536
2026-07-22T04:41:09.086277677+00:00,2,0,89.1,36,0,0,58864,65536
2026-07-22T04:41:09.086277677+00:00,3,0,93.6,36,0,0,58864,65536
2026-07-22T04:41:09.086277677+00:00,5,0,90.6,41,0,0,58964,65536
2026-07-22T04:41:09.086277677+00:00,7,0,87.5,39,0,0,58964,65536
2026-07-22T04:41:10.895133889+00:00,2,0,89.1,36,0,0,58864,65536
2026-07-22T04:41:10.895133889+00:00,3,0,93.5,36,0,0,58864,65536
2026-07-22T04:41:10.895133889+00:00,5,0,90.6,41,0,0,58964,65536
2026-07-22T04:41:10.895133889+00:00,7,0,87.5,40,0,0,58965,65536
2026-07-22T04:41:12.728077351+00:00,2,0,89.1,36,0,0,58865,65536
2026-07-22T04:41:12.728077351+00:00,3,0,93.5,36,0,0,58865,65536
2026-07-22T04:41:12.728077351+00:00,5,0,90.6,40,0,0,58964,65536
2026-07-22T04:41:12.728077351+00:00,7,0,87.5,40,0,0,58965,65536
2026-07-22T04:41:14.547886186+00:00,2,0,89.2,36,0,0,58864,65536
2026-07-22T04:41:14.547886186+00:00,3,0,93.6,36,0,0,58864,65536
2026-07-22T04:41:14.547886186+00:00,5,0,90.6,41,0,0,58964,65536
2026-07-22T04:41:14.547886186+00:00,7,0,87.4,39,0,0,58964,65536
2026-07-22T04:41:16.361325140+00:00,2,0,89.2,36,0,0,58864,65536
2026-07-22T04:41:16.361325140+00:00,3,0,93.6,36,0,0,58864,65536
2026-07-22T04:41:16.361325140+00:00,5,0,90.5,40,0,0,58965,65536
2026-07-22T04:41:16.361325140+00:00,7,0,87.5,39,0,0,58964,65536
2026-07-22T04:41:18.176433930+00:00,2,0,89.1,36,0,0,58864,65536
2026-07-22T04:41:18.176433930+00:00,3,0,93.4,36,0,0,58864,65536
2026-07-22T04:41:18.176433930+00:00,5,0,90.6,40,0,0,58964,65536
2026-07-22T04:41:18.176433930+00:00,7,0,87.5,39,0,0,58964,65536
2026-07-22T04:41:19.997166789+00:00,2,0,89.0,36,0,0,58865,65536
2026-07-22T04:41:19.997166789+00:00,3,0,93.5,36,0,0,58864,65536
2026-07-22T04:41:19.997166789+00:00,5,0,90.5,41,0,0,58964,65536
2026-07-22T04:41:19.997166789+00:00,7,0,87.4,40,0,0,58964,65536
2026-07-22T04:41:21.807710558+00:00,2,0,89.1,36,0,0,58865,65536
2026-07-22T04:41:21.807710558+00:00,3,0,93.7,36,0,0,58865,65536
2026-07-22T04:41:21.807710558+00:00,5,0,90.6,41,0,0,58964,65536
2026-07-22T04:41:21.807710558+00:00,7,0,87.4,40,0,0,58965,65536
2026-07-22T04:41:23.634476882+00:00,2,0,89.2,36,0,0,58865,65536
2026-07-22T04:41:23.634476882+00:00,3,0,93.6,36,0,0,58865,65536
2026-07-22T04:41:23.634476882+00:00,5,0,90.5,41,0,0,58964,65536
2026-07-22T04:41:23.634476882+00:00,7,0,87.4,40,0,0,58965,65536
2026-07-22T04:41:25.451295610+00:00,2,0,89.1,36,0,0,58865,65536
2026-07-22T04:41:25.451295610+00:00,3,0,93.6,36,0,0,58865,65536
2026-07-22T04:41:25.451295610+00:00,5,0,90.5,41,0,0,58965,65536
2026-07-22T04:41:25.451295610+00:00,7,0,87.4,40,0,0,58964,65536
2026-07-22T04:41:27.264920767+00:00,2,0,89.1,36,0,0,58865,65536
2026-07-22T04:41:27.264920767+00:00,3,0,93.5,36,0,0,58865,65536
2026-07-22T04:41:27.264920767+00:00,5,0,90.6,40,0,0,58965,65536
2026-07-22T04:41:27.264920767+00:00,7,0,87.4,39,0,0,58964,65536
2026-07-22T04:41:29.079607691+00:00,2,0,89.1,36,0,0,58864,65536
2026-07-22T04:41:29.079607691+00:00,3,0,93.5,36,0,0,58864,65536
2026-07-22T04:41:29.079607691+00:00,5,0,90.6,41,0,0,58965,65536
2026-07-22T04:41:29.079607691+00:00,7,0,87.4,40,0,0,58964,65536
2026-07-22T04:41:30.896436878+00:00,2,0,89.2,36,0,0,58864,65536
2026-07-22T04:41:30.896436878+00:00,3,0,93.5,36,0,0,58864,65536
2026-07-22T04:41:30.896436878+00:00,5,0,90.6,40,0,0,58965,65536
2026-07-22T04:41:30.896436878+00:00,7,0,87.5,40,0,0,58965,65536
2026-07-22T04:41:32.711090842+00:00,2,0,89.1,36,0,0,58865,65536
2026-07-22T04:41:32.711090842+00:00,3,0,93.6,36,0,0,58865,65536
2026-07-22T04:41:32.711090842+00:00,5,0,90.6,40,0,0,58964,65536
